,Unnamed: 0,Unnamed: 0.1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,0.1,1.1,2.1,3.1,4.1,5.1,6.1,7.1,8.1,9.1,10.1,11.1,12.1,13.1,14.1,15.1,16.1,17.1,18.1,19.1,20.1,21.1,22.1,23.1,24.1,25.1,26.1,27.1,28.1,29.1,30.1,31.1,32.1,33.1,34.1,35.1,36.1,37.1,38.1,39.1,40.1,41.1,42.1,43.1,44.1,45.1,46.1,47.1,48.1,49.1,50.1,51.1,52.1
0,0,R/Ohm,0.28567,0.15991,0.045439,-0.049617,-0.13691,-0.22701,-0.29141,-0.34643,-0.41287,-0.48361,-0.5339,-0.58915,-0.6391,-0.68255,-0.72402,-0.76347,-0.79839,-0.83436,-0.86482,-0.89683,-0.93045,-0.95794,-0.99297,-1.0228,-1.0634,-1.1,-1.1367,-1.1797,-1.2229,-1.263,-1.3085,-1.3527,-1.3988,-1.4466,-1.4915,-1.5381,-1.5725,-1.6059,-1.6333,-1.644,-1.6285,-1.5868,-1.4952,-1.3528,-1.1497,-0.92045,-0.67979,-0.48058,-0.31341,-0.1945,-0.1219,-0.060678,-0.04355,5.3408,5.3617,5.3865,5.4165,5.4618,5.505,5.5563,5.6156,5.6763,5.7473,5.821,5.9059,6.0044,6.1085,6.2173,6.3317,6.4495,6.5763,6.7052,6.8332,6.9668,7.0998,7.2439,7.3833,7.531,7.6822,7.837,7.9989,8.1702,8.3404,8.5159,8.6976,8.8954,9.0954,9.3076,9.5249,9.736,9.998,10.278,10.583,10.903,11.254,11.608,11.97,12.281,12.554,12.725,13.006,13.136,13.04,13.381,13.087,13.025
1,1,R/Ohm,0.35448,0.21464,0.09989,-0.0079764,-0.098709,-0.18047,-0.25447,-0.32192,-0.38416,-0.44567,-0.49921,-0.54941,-0.59632,-0.63977,-0.6819,-0.71887,-0.75405,-0.78747,-0.81897,-0.84996,-0.88078,-0.91154,-0.94375,-0.97677,-1.0112,-1.0462,-1.0829,-1.1219,-1.1614,-1.2023,-1.2458,-1.288,-1.3311,-1.3766,-1.4198,-1.4638,-1.5082,-1.5432,-1.5759,-1.5917,-1.586,-1.5545,-1.4817,-1.353,-1.1667,-0.94867,-0.71391,-0.49612,-0.32333,-0.19414,-0.11121,-0.068742,-0.028035,5.0645,5.0904,5.1198,5.1545,5.1893,5.2295,5.2794,5.3355,5.4004,5.4726,5.5481,5.6284,5.7159,5.8135,5.9158,6.0269,6.1405,6.257,6.3755,6.4981,6.6254,6.7562,6.8947,7.034,7.1754,7.3252,7.4809,7.6426,7.8067,7.9791,8.1561,8.3354,8.526,8.7264,8.9359,9.1553,9.4164,9.6855,9.9765,10.292,10.634,10.998,11.39,11.774,12.14,12.478,12.725,12.904,12.991,12.903,12.635,12.618,13.008
2,2,R/Ohm,0.36509,0.22122,0.10361,-0.008228,-0.099775,-0.18306,-0.25714,-0.32485,-0.38893,-0.45184,-0.50716,-0.55949,-0.60871,-0.6553,-0.69983,-0.73906,-0.77691,-0.81259,-0.8458,-0.87992,-0.91379,-0.94607,-0.97972,-1.014,-1.0502,-1.0912,-1.1297,-1.1747,-1.2192,-1.265,-1.3165,-1.3693,-1.4251,-1.4883,-1.5486,-1.6165,-1.6843,-1.7579,-1.8404,-1.9206,-1.9905,-2.0473,-2.0612,-2.0115,-1.8688,-1.6279,-1.2925,-0.93525,-0.61942,-0.37783,-0.22488,-0.13774,-0.066598,5.1555,5.1866,5.2262,5.2607,5.3018,5.3465,5.3997,5.4598,5.5263,5.5962,5.6758,5.7637,5.8622,5.9629,6.0676,6.1785,6.2974,6.4188,6.5448,6.6757,6.812,6.9468,7.0844,7.2269,7.3828,7.5373,7.699,7.8661,8.0433,8.2107,8.3865,8.5768,8.7774,8.9848,9.2022,9.4303,9.6747,9.9563,10.272,10.631,11.026,11.477,11.968,12.509,13.074,13.629,14.041,14.352,14.479,14.378,14.268,14.494,14.487
3,3,R/Ohm,0.35263,0.20706,0.081032,-0.025407,-0.093765,-0.17836,-0.24394,-0.30603,-0.3586,-0.41271,-0.46019,-0.4954,-0.54111,-0.58522,-0.60876,-0.63746,-0.66887,-0.69671,-0.72274,-0.75087,-0.77543,-0.79718,-0.83144,-0.87,-0.88349,-0.91637,-0.9528,-0.98181,-1.0181,-1.0452,-1.079,-1.1094,-1.1347,-1.1594,-1.1793,-1.1954,-1.1915,-1.1928,-1.1745,-1.1297,-1.0615,-0.972,-0.85119,-0.70601,-0.55669,-0.41755,-0.2941,-0.1952,-0.12233,-0.079204,-0.050816,-0.023869,-0.025067,4.4938,4.5411,4.5717,4.6035,4.6385,4.6865,4.7324,4.7897,4.8416,4.9087,4.984,5.0632,5.1513,5.238,5.344,5.4332,5.539,5.6436,5.7498,5.8596,5.974,6.0968,6.2128,6.3307,6.4583,6.5883,6.7287,6.8885,7.0372,7.1896,7.3436,7.5148,7.6926,7.8715,8.0557,8.2425,8.4398,8.6798,8.8962,9.1144,9.3364,9.5525,9.7422,9.8933,10.024,10.126,10.182,10.175,10.191,10.259,10.424,10.415,10.129
4,4,R/Ohm,0.25965,0.14452,0.038061,-0.06312,-0.14211,-0.21556,-0.28746,-0.34518,-0.40092,-0.46285,-0.51442,-0.56297,-0.60908,-0.65076,-0.69131,-0.72893,-0.76327,-0.79595,-0.82583,-0.85639,-0.88849,-0.91993,-0.95332,-0.98695,-1.0208,-1.0607,-1.0989,-1.1426,-1.1874,-1.2319,-1.2811,-1.3333,-1.3866,-1.4442,-1.5055,-1.5698,-1.635,-1.6995,-1.7682,-1.8296,-1.884,-1.9167,-1.904,-1.8281,-1.6644,-1.4152,-1.1021,-0.78909,-0.51995,-0.31569,-0.18891,-0.11625,-0.063272,5.0867,5.1069,5.1309,5.1619,5.2056,5.2477,5.2951,5.3557,5.4163,5.4826,5.5643,5.6538,5.7485,5.8487,5.9536,6.0654,6.1782,6.2964,6.4164,6.5388,6.6681,6.8158,6.9512,7.0897,7.2346,7.3836,7.5378,7.7001,7.8679,8.0396,8.22,8.4103,8.6067,8.8191,9.0336,9.2639,9.5185,9.7996,10.107,10.45,10.854,11.295,11.779,12.285,12.813,13.279,13.632,13.897,14.03,13.9,13.817,14.043,14.042
5,5,R/Ohm,0.25122,0.13864,0.028458,-0.063154,-0.14818,-0.22356,-0.29157,-0.35675,-0.41513,-0.47352,-0.52739,-0.5757,-0.62627,-0.6716,-0.71352,-0.75093,-0.78908,-0.81926,-0.85467,-0.88777,-0.91741,-0.95703,-0.98843,-1.0252,-1.0613,-1.1011,-1.1372,-1.1815,-1.2229,-1.2711,-1.3217,-1.3712,-1.4229,-1.4782,-1.5337,-1.5926,-1.6462,-1.6981,-1.7483,-1.7788,-1.7979,-1.7974,-1.7438,-1.6212,-1.4189,-1.1663,-0.87188,-0.58899,-0.37397,-0.23428,-0.13957,-0.084896,-0.047355,5.1506,5.2059,5.236,5.2751,5.3089,5.3614,5.4199,5.4739,5.5407,5.6125,5.7017,5.7948,5.8973,6.0027,6.1082,6.2303,6.3535,6.4689,6.5961,6.7269,6.8642,7.0192,7.1732,7.3278,7.4798,7.6432,7.8062,7.9753,8.1505,8.3355,8.5279,8.7231,8.9265,9.1461,9.3729,9.6029,9.8552,10.132,10.421,10.72,11.082,11.497,11.926,12.343,12.73,13.072,13.26,13.257,13.223,13.219,13.161,13.489,13.263
6,6,R/Ohm,0.48486,0.31932,0.18912,0.06906,-0.029026,-0.1167,-0.19384,-0.26288,-0.3242,-0.38379,-0.43565,-0.482,-0.5254,-0.56246,-0.59895,-0.62932,-0.66036,-0.68922,-0.71758,-0.74576,-0.77246,-0.80007,-0.82778,-0.85686,-0.88663,-0.91824,-0.95041,-0.98341,-1.0158,-1.0487,-1.0828,-1.1145,-1.1452,-1.1761,-1.1994,-1.221,-1.2287,-1.2296,-1.2128,-1.1772,-1.1173,-1.0318,-0.91113,-0.76479,-0.61173,-0.46348,-0.33496,-0.23175,-0.14635,-0.086802,-0.051446,-0.037416,-0.0038241,4.5494,4.5695,4.5944,4.6239,4.6631,4.7018,4.7499,4.8035,4.8635,4.9249,4.997,5.0727,5.1544,5.2406,5.3269,5.421,5.5172,5.6159,5.7196,5.8264,5.9375,6.0542,6.1735,6.2985,6.4255,6.5599,6.6981,6.8513,6.9987,7.1495,7.3086,7.4748,7.6493,7.8322,8.0206,8.2162,8.4131,8.6297,8.8584,9.1029,9.3614,9.6094,9.8321,10.023,10.212,10.357,10.507,10.699,10.733,10.603,10.522,10.708,10.578
7,7,R/Ohm,0.32937,0.18334,0.082384,-0.022103,-0.11685,-0.18182,-0.26442,-0.344,-0.4004,-0.45924,-0.51788,-0.56252,-0.6122,-0.65329,-0.69398,-0.73112,-0.75952,-0.79231,-0.82705,-0.85737,-0.88638,-0.92424,-0.95003,-0.99283,-1.0158,-1.052,-1.0921,-1.1299,-1.1711,-1.2126,-1.2552,-1.2989,-1.345,-1.392,-1.4356,-1.4784,-1.525,-1.5511,-1.574,-1.5777,-1.5561,-1.5055,-1.3984,-1.234,-1.0296,-0.80213,-0.57562,-0.38479,-0.24355,-0.15425,-0.10415,-0.058862,-0.032086,5.0622,5.0834,5.1143,5.1568,5.207,5.2531,5.2998,5.3486,5.4184,5.4964,5.5688,5.6664,5.7551,5.8582,5.9611,6.0723,6.1867,6.3023,6.4321,6.5577,6.6886,6.8238,6.9586,7.1018,7.2444,7.3973,7.5516,7.7094,7.8747,8.042,8.2214,8.41,8.5989,8.8035,9.0145,9.2343,9.4938,9.748,10.04,10.34,10.675,11.029,11.355,11.657,11.924,12.117,12.168,12.188,12.158,12.254,12.591,12.846,12.279
8,8,R/Ohm,0.31338,0.17559,0.082374,-0.010257,-0.10303,-0.16722,-0.24944,-0.30171,-0.3651,-0.41522,-0.45867,-0.50358,-0.5369,-0.57347,-0.60284,-0.6335,-0.66167,-0.68496,-0.70715,-0.73254,-0.75728,-0.78198,-0.80942,-0.8338,-0.86342,-0.891,-0.91793,-0.94679,-0.97544,-1.0025,-1.0281,-1.0521,-1.0716,-1.0854,-1.091,-1.0901,-1.0715,-1.0361,-0.9848,-0.9098,-0.81221,-0.70218,-0.57937,-0.45394,-0.33974,-0.24799,-0.17082,-0.11335,-0.072302,-0.047447,-0.027953,-0.015314,-0.011374,4.5176,4.5403,4.5694,4.6063,4.6333,4.6808,4.7224,4.7646,4.8365,4.8985,4.9736,5.0504,5.1355,5.2161,5.308,5.4,5.4936,5.5921,5.6899,5.7924,5.8978,6.0062,6.1186,6.2351,6.352,6.4757,6.6038,6.7448,6.8834,7.0279,7.1785,7.3344,7.4969,7.6663,7.8391,8.0161,8.1883,8.3743,8.5643,8.7491,8.9207,9.0685,9.1908,9.2808,9.3496,9.4096,9.435,9.4824,9.553,9.6567,9.7084,9.4411,9.6678
9,9,R/Ohm,0.40312,0.23989,0.12262,0.0026453,-0.095282,-0.1817,-0.26109,-0.3324,-0.40146,-0.4674,-0.51695,-0.5829,-0.63572,-0.68971,-0.73491,-0.77396,-0.81712,-0.85866,-0.89077,-0.92635,-0.96141,-0.99888,-1.033,-1.0678,-1.1043,-1.1476,-1.1871,-1.2342,-1.2756,-1.3288,-1.3844,-1.4434,-1.5022,-1.566,-1.637,-1.7118,-1.7927,-1.8804,-1.9788,-2.0754,-2.1688,-2.2526,-2.2987,-2.2923,-2.1701,-1.9201,-1.5493,-1.1318,-0.76285,-0.47482,-0.28618,-0.18446,-0.1021,5.4069,5.4356,5.4662,5.5044,5.545,5.5931,5.6595,5.7071,5.7762,5.8498,5.9402,6.0247,6.1316,6.2388,6.3484,6.4691,6.5922,6.718,6.8556,6.994,7.1287,7.2735,7.4119,7.5723,7.7139,7.8798,8.0429,8.2103,8.3818,8.5647,8.758,8.9645,9.1764,9.396,9.6207,9.8574,10.146,10.438,10.788,11.163,11.578,12.044,12.564,13.169,13.773,14.335,14.79,15.11,15.311,15.302,15.305,15.832,15.423
10,10,R/Ohm,0.34875,0.20491,0.089153,-0.020447,-0.1087,-0.18552,-0.27394,-0.32555,-0.40131,-0.46257,-0.52579,-0.57646,-0.6191,-0.6696,-0.72077,-0.75651,-0.79745,-0.84027,-0.872,-0.90836,-0.94297,-0.98263,-1.0115,-1.0413,-1.0807,-1.1198,-1.1626,-1.2103,-1.2573,-1.3016,-1.3504,-1.4042,-1.4655,-1.5274,-1.5883,-1.6599,-1.7254,-1.8006,-1.8855,-1.9679,-2.0459,-2.1104,-2.1413,-2.111,-1.9883,-1.7508,-1.3985,-0.99501,-0.67034,-0.40719,-0.26751,-0.15386,-0.096145,5.2597,5.2878,5.3158,5.3604,5.4039,5.4641,5.5222,5.5806,5.6481,5.7231,5.8088,5.8988,5.9991,6.1013,6.2123,6.3356,6.4563,6.5785,6.7095,6.8448,6.985,7.1268,7.2707,7.4205,7.5756,7.7244,7.8907,8.0584,8.2304,8.4037,8.5889,8.774,8.9714,9.1775,9.388,9.6063,9.8366,10.099,10.395,10.729,11.117,11.541,12.036,12.577,13.171,13.739,14.153,14.334,14.533,14.575,14.804,14.972,14.421
11,11,R/Ohm,0.23449,0.10933,0.017283,-0.065106,-0.17699,-0.21523,-0.2918,-0.32999,-0.41163,-0.46982,-0.51966,-0.57704,-0.61892,-0.66614,-0.70655,-0.74885,-0.78779,-0.81769,-0.85347,-0.88726,-0.9183,-0.95172,-0.98555,-1.0217,-1.0599,-1.0978,-1.1374,-1.1789,-1.2234,-1.2703,-1.3172,-1.3726,-1.4264,-1.4893,-1.5483,-1.6182,-1.684,-1.754,-1.8309,-1.9073,-1.9752,-2.0234,-2.0489,-2.0061,-1.8753,-1.6383,-1.3133,-0.96246,-0.55803,-0.42904,-0.26726,-0.14238,-0.094598,5.2382,5.2547,5.2974,5.3314,5.3619,5.4107,5.4659,5.5159,5.5782,5.6518,5.7351,5.8155,5.9105,6.0159,6.1107,6.2221,6.3336,6.4505,6.5733,6.696,6.8309,6.9665,7.0968,7.2351,7.3787,7.5279,7.6815,7.8417,8.0073,8.1777,8.3539,8.5377,8.7296,8.9303,9.141,9.3587,9.5801,9.8353,10.121,10.445,10.815,11.192,11.695,12.23,12.788,13.309,13.747,14.094,14.375,14.578,14.818,14.492,14.761
12,12,R/Ohm,-2.3007,-0.10735,-0.19033,-0.23879,-0.30704,-0.34557,-0.39214,-0.42034,-0.47923,-0.53237,-0.57212,-0.62143,-0.66157,-0.70318,-0.74158,-0.78691,-0.81209,-0.8563,-0.88252,-0.90293,-0.93588,-0.95804,-1.0058,-1.0438,-1.0528,-1.092,-1.1397,-1.1965,-1.2471,-1.2944,-1.3661,-1.4025,-1.4834,-1.5499,-1.6069,-1.6974,-1.8768,-1.8009,-1.8908,-1.9807,-2.0722,-2.1516,-2.1968,-2.1762,-2.0634,-1.8286,-1.475,-1.0643,-0.69878,-0.43402,-0.28003,-0.16852,-0.088746,4.0559,5.2513,5.2777,5.3355,5.3904,5.4243,5.4797,5.5917,5.6222,5.7015,5.7884,5.8772,5.9819,6.0893,6.1981,6.3194,6.4394,6.5695,6.6961,6.7909,6.9346,7.0733,7.221,7.4252,7.598,7.7818,7.9406,8.0837,8.272,8.4235,8.5917,8.8007,8.9999,9.2063,9.4376,9.6689,9.8511,10.191,10.432,10.791,11.175,11.626,12.141,12.709,13.318,13.891,14.344,14.59,14.608,14.621,14.901,15.221,14.809
13,13,R/Ohm,0.24375,0.12469,0.019696,-0.074861,-0.15181,-0.23883,-0.3003,-0.367,-0.42266,-0.48378,-0.53738,-0.58651,-0.63561,-0.6781,-0.71698,-0.75624,-0.79097,-0.82703,-0.8593,-0.89144,-0.92163,-0.95232,-0.98838,-1.0168,-1.057,-1.0971,-1.1422,-1.1856,-1.2305,-1.2739,-1.3255,-1.3744,-1.4301,-1.4808,-1.5455,-1.6007,-1.6859,-1.6906,-1.75,-1.7943,-1.8146,-1.8144,-1.7654,-1.6525,-1.4616,-1.2014,-0.90547,-0.62085,-0.39829,-0.24495,-0.1535,-0.097358,-0.053935,5.2264,5.2448,5.2853,5.3102,5.3471,5.4003,5.449,5.5143,5.5746,5.6464,5.7327,5.825,5.9261,6.0297,6.1452,6.2666,6.3908,6.5154,6.642,6.7906,6.9275,7.0754,7.2153,7.3545,7.5132,7.679,7.8413,8.0023,8.1652,8.3542,8.5493,8.7354,8.9445,9.1634,9.3792,9.603,9.8659,10.112,10.376,10.703,11.064,11.455,11.871,12.297,12.71,13.038,13.242,13.326,13.324,13.287,13.38,13.764,13.347
14,14,R/Ohm,0.35531,0.21784,0.090718,-0.009447,-0.098189,-0.18296,-0.25771,-0.32543,-0.39143,-0.4457,-0.51131,-0.56742,-0.61059,-0.65222,-0.69712,-0.72979,-0.76983,-0.80154,-0.83041,-0.86124,-0.892,-0.92305,-0.95371,-0.98398,-1.0204,-1.0541,-1.0896,-1.1288,-1.1679,-1.2086,-1.2536,-1.2982,-1.3442,-1.394,-1.4417,-1.4927,-1.539,-1.5818,-1.621,-1.6462,-1.649,-1.6289,-1.5625,-1.4375,-1.2469,-1.0105,-0.75917,-0.52727,-0.34819,-0.22616,-0.14278,-0.073819,-0.051959,5.1349,5.1624,5.1803,5.2219,5.2668,5.3108,5.3609,5.4234,5.485,5.5563,5.6158,5.6989,5.7874,5.891,5.995,6.1055,6.2154,6.3232,6.4352,6.5543,6.676,6.8041,6.9342,7.0667,7.2025,7.346,7.4924,7.6466,7.8068,7.9704,8.1416,8.3212,8.5098,8.7041,8.9124,9.1327,9.3656,9.6223,9.9017,10.199,10.519,10.869,11.255,11.643,11.999,12.309,12.526,12.688,12.824,13.027,13.179,12.893,13.101
15,15,R/Ohm,0.28572,0.16235,0.054948,-0.048317,-0.11566,-0.21377,-0.28531,-0.33907,-0.40609,-0.47412,-0.53023,-0.58036,-0.63057,-0.67889,-0.71755,-0.76837,-0.79709,-0.83541,-0.87084,-0.90221,-0.93568,-0.9746,-1.0073,-1.0509,-1.0742,-1.1165,-1.1624,-1.2044,-1.2559,-1.2928,-1.3539,-1.4139,-1.4527,-1.5163,-1.6004,-1.6519,-1.6407,-1.8006,-1.9051,-1.9848,-2.0737,-2.1548,-2.2031,-2.1812,-2.0634,-1.8279,-1.4784,-1.078,-0.72487,-0.45787,-0.29004,-0.16706,-0.09502,5.2587,5.3145,5.3174,5.3584,5.416,5.4501,5.5012,5.5844,5.6229,5.7029,5.7866,5.8745,5.9708,6.081,6.1968,6.3094,6.4326,6.5523,6.6788,6.8103,6.949,7.0805,7.2281,7.3771,7.5267,7.675,7.8409,8.0107,8.1785,8.3486,8.5254,8.735,8.9204,9.1225,9.3345,9.5642,9.8126,10.112,10.388,10.721,11.115,11.565,12.086,12.648,13.239,13.81,14.272,14.585,14.754,14.801,15.067,15.225,14.75
16,16,R/Ohm,0.27325,0.14913,0.027239,-0.056499,-0.13211,-0.21814,-0.28423,-0.35253,-0.4056,-0.47008,-0.52494,-0.5705,-0.61843,-0.66076,-0.69956,-0.73162,-0.76321,-0.80083,-0.82958,-0.85942,-0.88913,-0.91816,-0.95547,-0.98215,-1.0199,-1.0582,-1.0939,-1.1324,-1.1725,-1.2107,-1.2508,-1.2908,-1.331,-1.3676,-1.4048,-1.4365,-1.454,-1.4672,-1.4675,-1.4472,-1.3995,-1.3243,-1.2026,-1.0346,-0.84497,-0.64332,-0.45758,-0.27557,-0.18203,-0.12087,-0.078136,-0.039121,-0.029446,5.0874,5.114,5.1432,5.1695,5.2091,5.2481,5.3046,5.3666,5.43,5.5021,5.5909,5.6873,5.7875,5.8883,6.0006,6.1103,6.2309,6.3527,6.4791,6.6037,6.7365,6.8888,7.0345,7.1716,7.3197,7.4715,7.6234,7.7851,7.9519,8.1163,8.2952,8.4822,8.6748,8.8674,9.0713,9.2833,9.4853,9.716,9.9853,10.264,10.568,10.879,11.17,11.416,11.654,11.769,11.817,11.757,11.821,11.805,12.051,12.088,11.984
17,17,R/Ohm,0.25489,0.14447,0.043276,-0.044781,-0.1224,-0.1872,-0.25187,-0.30849,-0.36222,-0.41357,-0.45904,-0.50095,-0.53567,-0.57147,-0.60409,-0.62993,-0.65727,-0.68308,-0.70991,-0.73482,-0.75809,-0.78344,-0.80979,-0.83495,-0.86271,-0.89028,-0.91784,-0.94838,-0.97663,-1.0044,-1.0304,-1.0561,-1.0774,-1.0935,-1.1022,-1.1039,-1.0922,-1.0619,-1.0133,-0.94185,-0.84466,-0.7335,-0.60726,-0.47526,-0.35754,-0.25956,-0.17981,-0.1188,-0.075459,-0.048594,-0.026606,-0.017765,-0.0087771,4.5495,4.5662,4.5862,4.6105,4.643,4.6824,4.7261,4.7758,4.8337,4.8992,4.9707,5.0469,5.1301,5.2151,5.3035,5.3971,5.4906,5.5867,5.6876,5.7897,5.8954,6.0032,6.1136,6.2314,6.3514,6.4772,6.6086,6.7522,6.8924,7.037,7.1885,7.3478,7.5128,7.6842,7.8632,8.0455,8.2325,8.4331,8.637,8.8361,9.0263,9.1894,9.3319,9.4329,9.5235,9.5909,9.6385,9.6808,9.7438,9.8108,9.7078,9.5541,9.7961
18,18,R/Ohm,0.2921,0.17106,0.081388,-0.024156,-0.10871,-0.1781,-0.24131,-0.29898,-0.3544,-0.40756,-0.45114,-0.49526,-0.53272,-0.5677,-0.60132,-0.62898,-0.65809,-0.68515,-0.71107,-0.737,-0.76313,-0.78958,-0.81604,-0.84344,-0.87373,-0.90108,-0.93156,-0.96221,-0.99351,-1.025,-1.0575,-1.0889,-1.1185,-1.1477,-1.1682,-1.1895,-1.1979,-1.1934,-1.1782,-1.1404,-1.0759,-0.98651,-0.86415,-0.7191,-0.56447,-0.42082,-0.29662,-0.19879,-0.13339,-0.082947,-0.048941,-0.024932,-0.01384,4.5399,4.5542,4.5815,4.6063,4.6399,4.679,4.7216,4.772,4.8257,4.8858,4.9547,5.0295,5.1056,5.1903,5.2773,5.3694,5.4629,5.5588,5.6576,5.7594,5.8628,5.9725,6.0863,6.204,6.3241,6.4468,6.575,6.7156,6.8552,7.0032,7.1579,7.3175,7.4844,7.6585,7.8394,8.0306,8.22,8.4365,8.668,8.9109,9.152,9.3776,9.5821,9.7581,9.8889,9.9765,10.037,10.161,10.239,10.371,10.308,10.148,10.53
19,19,R/Ohm,0.41301,0.25,0.11839,0.013328,-0.093564,-0.18544,-0.25433,-0.31347,-0.38868,-0.45741,-0.50582,-0.55658,-0.61124,-0.6558,-0.70272,-0.74058,-0.77756,-0.81084,-0.84784,-0.87965,-0.91181,-0.94356,-0.97664,-1.0089,-1.0478,-1.084,-1.1243,-1.1645,-1.2075,-1.2512,-1.296,-1.3435,-1.3949,-1.4476,-1.4988,-1.5546,-1.6044,-1.6545,-1.7038,-1.7394,-1.758,-1.7512,-1.6896,-1.5718,-1.3923,-1.1374,-0.86103,-0.59713,-0.40116,-0.26201,-0.16418,-0.082278,-0.057301,5.2347,5.2575,5.286,5.3096,5.3461,5.3862,5.4369,5.4975,5.556,5.6235,5.7084,5.7904,5.8846,5.9854,6.0938,6.2126,6.3333,6.4594,6.5852,6.7196,6.8507,6.987,7.1322,7.2822,7.4234,7.5752,7.7314,7.8885,8.0524,8.2227,8.3996,8.5825,8.7738,8.9738,9.1835,9.4063,9.639,9.9001,10.186,10.495,10.843,11.224,11.598,12.015,12.449,12.761,13.001,13.144,13.369,13.635,13.87,13.489,13.631
20,20,R/Ohm,0.25313,0.12645,0.02935,-0.063346,-0.15365,-0.20982,-0.2895,-0.33117,-0.40769,-0.47194,-0.52423,-0.56579,-0.61313,-0.65649,-0.69205,-0.72705,-0.76142,-0.79575,-0.82191,-0.85345,-0.88249,-0.92052,-0.94255,-0.97804,-1.0129,-1.0461,-1.0838,-1.1284,-1.1702,-1.2103,-1.2501,-1.2959,-1.3396,-1.3831,-1.4248,-1.4662,-1.488,-1.5162,-1.5299,-1.517,-1.4767,-1.4043,-1.2909,-1.1195,-0.91508,-0.70398,-0.50436,-0.34055,-0.21663,-0.14037,-0.088845,-0.0448,-0.030693,5.051,5.0808,5.0989,5.1327,5.1862,5.2114,5.2709,5.3234,5.4038,5.4724,5.5768,5.6617,5.7572,5.8666,5.9686,6.0775,6.1908,6.315,6.4331,6.5521,6.6806,6.8137,6.9492,7.0959,7.2341,7.3842,7.5389,7.705,7.8762,8.053,8.2353,8.4228,8.6163,8.8148,9.0306,9.2523,9.4669,9.7184,9.9975,10.269,10.568,10.873,11.19,11.434,11.648,11.802,11.88,11.95,11.968,12.095,12.356,12.196,11.991
21,21,R/Ohm,0.43456,0.27657,0.14685,0.024926,-0.071344,-0.16139,-0.23712,-0.31071,-0.37428,-0.43711,-0.49248,-0.54576,-0.59295,-0.63646,-0.67756,-0.71398,-0.74808,-0.78071,-0.81241,-0.84281,-0.8735,-0.90439,-0.93622,-0.96784,-1.0028,-1.0368,-1.0726,-1.1109,-1.1496,-1.1895,-1.2314,-1.2729,-1.3168,-1.3614,-1.4035,-1.4452,-1.4824,-1.5088,-1.5289,-1.5301,-1.4995,-1.4398,-1.3379,-1.1788,-0.98593,-0.7675,-0.5623,-0.38646,-0.25064,-0.15643,-0.090696,-0.052765,-0.033085,5.0315,5.0532,5.0786,5.1096,5.1461,5.1889,5.2394,5.296,5.3628,5.4441,5.5227,5.6111,5.7065,5.806,5.909,6.0174,6.1307,6.2524,6.3702,6.4906,6.6206,6.751,6.8858,7.0212,7.157,7.2999,7.4498,7.6057,7.7644,7.9348,8.1094,8.2889,8.4825,8.6917,8.9005,9.1198,9.3717,9.6304,9.9149,10.227,10.544,10.881,11.23,11.54,11.842,12.045,12.216,12.375,12.442,12.455,12.338,12.218,12.528
22,22,R/Ohm,0.27137,0.14088,0.052739,-0.063291,-0.14109,-0.22628,-0.28814,-0.35,-0.41263,-0.4738,-0.52977,-0.58101,-0.62534,-0.67122,-0.71184,-0.74639,-0.7901,-0.82214,-0.85623,-0.89105,-0.92591,-0.96413,-0.99494,-1.0249,-1.0615,-1.0993,-1.1419,-1.1848,-1.2257,-1.2746,-1.327,-1.3772,-1.4302,-1.4904,-1.5497,-1.6131,-1.6705,-1.7343,-1.7996,-1.8591,-1.9062,-1.9409,-1.925,-1.8449,-1.6676,-1.4143,-1.0987,-0.77412,-0.51117,-0.32359,-0.20375,-0.11555,-0.07658,5.235,5.2378,5.2762,5.3041,5.3469,5.4054,5.4558,5.5112,5.5727,5.6435,5.7239,5.8063,5.9048,6.0118,6.1251,6.2404,6.359,6.486,6.619,6.7718,6.9054,7.0495,7.184,7.3218,7.4736,7.628,7.783,7.9401,8.1142,8.2871,8.467,8.6634,8.853,9.0598,9.2745,9.4912,9.7243,9.9837,10.258,10.58,10.943,11.364,11.808,12.283,12.723,13.158,13.462,13.643,13.755,13.837,14.098,14.117,13.898
