File............:  it-co-soec-7-120ma - MAY,12.2015
605         6040.0     1.3523e+00    1.2000e-01
606         6050.0     1.3507e+00    1.2000e-01
607         6060.0     1.3518e+00    1.2000e-01
608         6070.0     1.3531e+00    1.2000e-01
609         6080.0     1.3511e+00    1.2000e-01
610         6090.0     1.3509e+00    1.2000e-01
611         6100.0     1.3512e+00    1.2000e-01
612         6110.0     1.3514e+00    1.2000e-01
613         6120.0     1.3509e+00    1.2000e-01
614         6130.0     1.3509e+00    1.2000e-01
615         6140.0     1.3514e+00    1.2000e-01
616         6150.0     1.3517e+00    1.2000e-01
617         6160.0     1.3533e+00    1.2000e-01
618         6170.0     1.3529e+00    1.2000e-01
619         6180.0     1.3526e+00    1.2000e-01
620         6190.0     1.3532e+00    1.2000e-01
621         6200.0     1.3531e+00    1.2000e-01
622         6210.0     1.3532e+00    1.2000e-01
623         6220.0     1.3529e+00    1.2000e-01
624         6230.0     1.3531e+00    1.2000e-01
625         6240.0     1.3541e+00    1.2000e-01
626         6250.0     1.3536e+00    1.2000e-01
627         6260.0     1.3538e+00    1.2000e-01
628         6270.0     1.3539e+00    1.2000e-01
629         6280.0     1.3544e+00    1.2000e-01
630         6290.0     1.3546e+00    1.2000e-01
631         6300.0     1.3547e+00    1.2000e-01
632         6310.0     1.3552e+00    1.2000e-01
633         6320.0     1.3546e+00    1.2000e-01
634         6330.0     1.3553e+00    1.2000e-01
635         6340.0     1.3548e+00    1.2000e-01
636         6350.0     1.3556e+00    1.2000e-01
637         6360.0     1.3554e+00    1.2000e-01
638         6370.0     1.3541e+00    1.2000e-01
639         6380.0     1.3550e+00    1.2000e-01
640         6390.0     1.3542e+00    1.2000e-01
641         6400.0     1.3539e+00    1.2000e-01
642         6410.0     1.3539e+00    1.2000e-01
643         6420.0     1.3533e+00    1.2000e-01
644         6430.0     1.3545e+00    1.2000e-01
645         6440.0     1.3531e+00    1.2000e-01
646         6450.0     1.3534e+00    1.2000e-01
647         6460.0     1.3541e+00    1.2000e-01
648         6470.0     1.3543e+00    1.2000e-01
649         6480.0     1.3544e+00    1.2000e-01
650         6490.0     1.3542e+00    1.2000e-01
651         6500.0     1.3539e+00    1.2000e-01
652         6510.0     1.3526e+00    1.2000e-01
653         6520.0     1.3539e+00    1.2000e-01
654         6530.0     1.3548e+00    1.2000e-01
655         6540.0     1.3552e+00    1.2000e-01
656         6550.0     1.3544e+00    1.2000e-01
657         6560.0     1.3540e+00    1.2000e-01
658         6570.0     1.3547e+00    1.2000e-01
659         6580.0     1.3536e+00    1.2000e-01
660         6590.0     1.3540e+00    1.2000e-01
661         6600.0     1.3533e+00    1.2000e-01
662         6610.0     1.3534e+00    1.2000e-01
663         6620.0     1.3544e+00    1.2000e-01
664         6630.0     1.3546e+00    1.2000e-01
665         6640.0     1.3552e+00    1.2000e-01
666         6650.0     1.3537e+00    1.2000e-01
667         6660.0     1.3539e+00    1.2000e-01
668         6670.0     1.3535e+00    1.2000e-01
669         6680.0     1.3538e+00    1.2000e-01
670         6690.0     1.3544e+00    1.2000e-01
671         6700.0     1.3540e+00    1.2000e-01
672         6710.0     1.3548e+00    1.2000e-01
673         6720.0     1.3543e+00    1.2000e-01
674         6730.0     1.3542e+00    1.2000e-01
675         6740.0     1.3540e+00    1.2000e-01
676         6750.0     1.3544e+00    1.2000e-01
677         6760.0     1.3547e+00    1.2000e-01
678         6770.0     1.3526e+00    1.2000e-01
679         6780.0     1.3539e+00    1.2000e-01
680         6790.0     1.3531e+00    1.2000e-01
681         6800.0     1.3546e+00    1.2000e-01
682         6810.0     1.3539e+00    1.2000e-01
683         6820.0     1.3542e+00    1.2000e-01
684         6830.0     1.3548e+00    1.2000e-01
685         6840.0     1.3536e+00    1.2000e-01
686         6850.0     1.3538e+00    1.2000e-01
687         6860.0     1.3544e+00    1.2000e-01
688         6870.0     1.3545e+00    1.2000e-01
689         6880.0     1.3560e+00    1.2000e-01
690         6890.0     1.3547e+00    1.2000e-01
691         6900.0     1.3546e+00    1.2000e-01
692         6910.0     1.3544e+00    1.2000e-01
693         6920.0     1.3544e+00    1.2000e-01
694         6930.0     1.3549e+00    1.2000e-01
695         6940.0     1.3567e+00    1.2000e-01
696         6950.0     1.3557e+00    1.2000e-01
697         6960.0     1.3548e+00    1.2000e-01
698         6970.0     1.3555e+00    1.2000e-01
699         6980.0     1.3538e+00    1.2000e-01
700         6990.0     1.3553e+00    1.2000e-01
701         7000.0     1.3558e+00    1.2000e-01
702         7010.0     1.3550e+00    1.2000e-01
703         7020.0     1.3548e+00    1.2000e-01
704         7030.0     1.3546e+00    1.2000e-01
705         7040.0     1.3559e+00    1.2000e-01
706         7050.0     1.3558e+00    1.2000e-01
707         7060.0     1.3558e+00    1.2000e-01
708         7070.0     1.3559e+00    1.2000e-01
709         7080.0     1.3561e+00    1.2000e-01
710         7090.0     1.3558e+00    1.2000e-01
711         7100.0     1.3560e+00    1.2000e-01
712         7110.0     1.3552e+00    1.2000e-01
713         7120.0     1.3552e+00    1.2000e-01
714         7130.0     1.3549e+00    1.2000e-01
715         7140.0     1.3557e+00    1.2000e-01
716         7150.0     1.3558e+00    1.2000e-01
717         7160.0     1.3556e+00    1.2000e-01
718         7170.0     1.3554e+00    1.2000e-01
719         7180.0     1.3556e+00    1.2000e-01
720         7190.0     1.3550e+00    1.2000e-01
721         7200.0     1.3547e+00    1.2000e-01
722         7210.0     1.3554e+00    1.2000e-01
723         7220.0     1.3552e+00    1.2000e-01
724         7230.0     1.3543e+00    1.2000e-01
725         7240.0     1.3538e+00    1.2000e-01
726         7250.0     1.3543e+00    1.2000e-01
727         7260.0     1.3560e+00    1.2000e-01
728         7270.0     1.3536e+00    1.2000e-01
729         7280.0     1.3529e+00    1.2000e-01
730         7290.0     1.3532e+00    1.2000e-01
731         7300.0     1.3539e+00    1.2000e-01
732         7310.0     1.3543e+00    1.2000e-01
733         7320.0     1.3540e+00    1.2000e-01
734         7330.0     1.3549e+00    1.2000e-01
735         7340.0     1.3538e+00    1.2000e-01
736         7350.0     1.3528e+00    1.2000e-01
737         7360.0     1.3539e+00    1.2000e-01
738         7370.0     1.3541e+00    1.2000e-01
739         7380.0     1.3544e+00    1.2000e-01
740         7390.0     1.3536e+00    1.2000e-01
741         7400.0     1.3535e+00    1.2000e-01
742         7410.0     1.3532e+00    1.2000e-01
743         7420.0     1.3535e+00    1.2000e-01
744         7430.0     1.3543e+00    1.2000e-01
745         7440.0     1.3539e+00    1.2000e-01
746         7450.0     1.3543e+00    1.2000e-01
747         7460.0     1.3539e+00    1.2000e-01
748         7470.0     1.3541e+00    1.2000e-01
749         7480.0     1.3532e+00    1.2000e-01
750         7490.0     1.3533e+00    1.2000e-01
751         7500.0     1.3527e+00    1.2000e-01
752         7510.0     1.3536e+00    1.2000e-01
753         7520.0     1.3521e+00    1.2000e-01
754         7530.0     1.3526e+00    1.2000e-01
755         7540.0     1.3527e+00    1.2000e-01
756         7550.0     1.3534e+00    1.2000e-01
757         7560.0     1.3536e+00    1.2000e-01
758         7570.0     1.3530e+00    1.2000e-01
759         7580.0     1.3538e+00    1.2000e-01
760         7590.0     1.3527e+00    1.2000e-01
761         7600.0     1.3523e+00    1.2000e-01
762         7610.0     1.3527e+00    1.2000e-01
763         7620.0     1.3523e+00    1.2000e-01
764         7630.0     1.3529e+00    1.2000e-01
765         7640.0     1.3536e+00    1.2000e-01
766         7650.0     1.3531e+00    1.2000e-01
767         7660.0     1.3535e+00    1.2000e-01
768         7670.0     1.3538e+00    1.2000e-01
769         7680.0     1.3529e+00    1.2000e-01
770         7690.0     1.3539e+00    1.2000e-01
771         7700.0     1.3532e+00    1.2000e-01
772         7710.0     1.3543e+00    1.2000e-01
773         7720.0     1.3539e+00    1.2000e-01
774         7730.0     1.3553e+00    1.2000e-01
775         7740.0     1.3531e+00    1.2000e-01
776         7750.0     1.3532e+00    1.2000e-01
777         7760.0     1.3541e+00    1.2000e-01
778         7770.0     1.3533e+00    1.2000e-01
779         7780.0     1.3534e+00    1.2000e-01
780         7790.0     1.3539e+00    1.2000e-01
781         7800.0     1.3542e+00    1.2000e-01
782         7810.0     1.3531e+00    1.2000e-01
783         7820.0     1.3542e+00    1.2000e-01
784         7830.0     1.3534e+00    1.2000e-01
785         7840.0     1.3538e+00    1.2000e-01
786         7850.0     1.3541e+00    1.2000e-01
787         7860.0     1.3545e+00    1.2000e-01
788         7870.0     1.3537e+00    1.2000e-01
789         7880.0     1.3532e+00    1.2000e-01
790         7890.0     1.3533e+00    1.2000e-01
791         7900.0     1.3533e+00    1.2000e-01
792         7910.0     1.3530e+00    1.2000e-01
793         7920.0     1.3532e+00    1.2000e-01
794         7930.0     1.3527e+00    1.2000e-01
795         7940.0     1.3532e+00    1.2000e-01
796         7950.0     1.3532e+00    1.2000e-01
797         7960.0     1.3533e+00    1.2000e-01
798         7970.0     1.3530e+00    1.2000e-01
799         7980.0     1.3542e+00    1.2000e-01
800         7990.0     1.3528e+00    1.2000e-01
801         8000.0     1.3533e+00    1.2000e-01
802         8010.0     1.3526e+00    1.2000e-01
803         8020.0     1.3531e+00    1.2000e-01
804         8030.0     1.3533e+00    1.2000e-01
805         8040.0     1.3531e+00    1.2000e-01
806         8050.0     1.3532e+00    1.2000e-01
807         8060.0     1.3530e+00    1.2000e-01
808         8070.0     1.3531e+00    1.2000e-01
809         8080.0     1.3517e+00    1.2000e-01
810         8090.0     1.3515e+00    1.2000e-01
811         8100.0     1.3524e+00    1.2000e-01
812         8110.0     1.3523e+00    1.2000e-01
813         8120.0     1.3521e+00    1.2000e-01
814         8130.0     1.3519e+00    1.2000e-01
815         8140.0     1.3514e+00    1.2000e-01
816         8150.0     1.3518e+00    1.2000e-01
817         8160.0     1.3518e+00    1.2000e-01
818         8170.0     1.3517e+00    1.2000e-01
819         8180.0     1.3514e+00    1.2000e-01
820         8190.0     1.3519e+00    1.2000e-01
821         8200.0     1.3523e+00    1.2000e-01
822         8210.0     1.3511e+00    1.2000e-01
823         8220.0     1.3512e+00    1.2000e-01
824         8230.0     1.3521e+00    1.2000e-01
825         8240.0     1.3507e+00    1.2000e-01
826         8250.0     1.3522e+00    1.2000e-01
827         8260.0     1.3524e+00    1.2000e-01
828         8270.0     1.3529e+00    1.2000e-01
829         8280.0     1.3520e+00    1.2000e-01
830         8290.0     1.3520e+00    1.2000e-01
831         8300.0     1.3527e+00    1.2000e-01
832         8310.0     1.3527e+00    1.2000e-01
833         8320.0     1.3526e+00    1.2000e-01
834         8330.0     1.3528e+00    1.2000e-01
835         8340.0     1.3538e+00    1.2000e-01
836         8350.0     1.3528e+00    1.2000e-01
837         8360.0     1.3529e+00    1.2000e-01
838         8370.0     1.3537e+00    1.2000e-01
839         8380.0     1.3534e+00    1.2000e-01
840         8390.0     1.3525e+00    1.2000e-01
841         8400.0     1.3536e+00    1.2000e-01
842         8410.0     1.3535e+00    1.2000e-01
843         8420.0     1.3538e+00    1.2000e-01
844         8430.0     1.3541e+00    1.2000e-01
845         8440.0     1.3539e+00    1.2000e-01
846         8450.0     1.3543e+00    1.2000e-01
847         8460.0     1.3538e+00    1.2000e-01
848         8470.0     1.3529e+00    1.2000e-01
849         8480.0     1.3537e+00    1.2000e-01
850         8490.0     1.3525e+00    1.2000e-01
851         8500.0     1.3527e+00    1.2000e-01
852         8510.0     1.3513e+00    1.2000e-01
853         8520.0     1.3511e+00    1.2000e-01
854         8530.0     1.3514e+00    1.2000e-01
855         8540.0     1.3514e+00    1.2000e-01
856         8550.0     1.3509e+00    1.2000e-01
857         8560.0     1.3501e+00    1.2000e-01
858         8570.0     1.3485e+00    1.2000e-01
859         8580.0     1.3494e+00    1.2000e-01
860         8590.0     1.3495e+00    1.2000e-01
861         8600.0     1.3503e+00    1.2000e-01
862         8610.0     1.3501e+00    1.2000e-01
863         8620.0     1.3501e+00    1.2000e-01
864         8630.0     1.3487e+00    1.2000e-01
865         8640.0     1.3495e+00    1.2000e-01
866         8650.0     1.3499e+00    1.2000e-01
867         8660.0     1.3502e+00    1.2000e-01
868         8670.0     1.3498e+00    1.2000e-01
869         8680.0     1.3509e+00    1.2000e-01
870         8690.0     1.3497e+00    1.2000e-01
871         8700.0     1.3503e+00    1.2000e-01
872         8710.0     1.3508e+00    1.2000e-01
873         8720.0     1.3510e+00    1.2000e-01
874         8730.0     1.3500e+00    1.2000e-01
875         8740.0     1.3504e+00    1.2000e-01
876         8750.0     1.3505e+00    1.2000e-01
877         8760.0     1.3503e+00    1.2000e-01
878         8770.0     1.3500e+00    1.2000e-01
879         8780.0     1.3506e+00    1.2000e-01
880         8790.0     1.3510e+00    1.2000e-01
881         8800.0     1.3517e+00    1.2000e-01
882         8810.0     1.3511e+00    1.2000e-01
883         8820.0     1.3515e+00    1.2000e-01
884         8830.0     1.3514e+00    1.2000e-01
885         8840.0     1.3521e+00    1.2000e-01
886         8850.0     1.3511e+00    1.2000e-01
887         8860.0     1.3515e+00    1.2000e-01
888         8870.0     1.3512e+00    1.2000e-01
889         8880.0     1.3511e+00    1.2000e-01
890         8890.0     1.3506e+00    1.2000e-01
891         8900.0     1.3517e+00    1.2000e-01
892         8910.0     1.3506e+00    1.2000e-01
893         8920.0     1.3508e+00    1.2000e-01
894         8930.0     1.3510e+00    1.2000e-01
895         8940.0     1.3506e+00    1.2000e-01
896         8950.0     1.3506e+00    1.2000e-01
897         8960.0     1.3505e+00    1.2000e-01
898         8970.0     1.3502e+00    1.2000e-01
899         8980.0     1.3505e+00    1.2000e-01
900         8990.0     1.3512e+00    1.2000e-01
901         9000.0     1.3504e+00    1.2000e-01
902         9010.0     1.3515e+00    1.2000e-01
903         9020.0     1.3513e+00    1.2000e-01
904         9030.0     1.3509e+00    1.2000e-01
905         9040.0     1.3519e+00    1.2000e-01
906         9050.0     1.3514e+00    1.2000e-01
907         9060.0     1.3516e+00    1.2000e-01
908         9070.0     1.3512e+00    1.2000e-01
909         9080.0     1.3519e+00    1.2000e-01
910         9090.0     1.3513e+00    1.2000e-01
911         9100.0     1.3508e+00    1.2000e-01
912         9110.0     1.3501e+00    1.2000e-01
913         9120.0     1.3503e+00    1.2000e-01
914         9130.0     1.3503e+00    1.2000e-01
915         9140.0     1.3499e+00    1.2000e-01
916         9150.0     1.3499e+00    1.2000e-01
917         9160.0     1.3501e+00    1.2000e-01
918         9170.0     1.3506e+00    1.2000e-01
919         9180.0     1.3501e+00    1.2000e-01
920         9190.0     1.3508e+00    1.2000e-01
921         9200.0     1.3496e+00    1.2000e-01
922         9210.0     1.3495e+00    1.2000e-01
923         9220.0     1.3501e+00    1.2000e-01
924         9230.0     1.3497e+00    1.2000e-01
925         9240.0     1.3516e+00    1.2000e-01
926         9250.0     1.3497e+00    1.2000e-01
927         9260.0     1.3505e+00    1.2000e-01
928         9270.0     1.3515e+00    1.2000e-01
929         9280.0     1.3518e+00    1.2000e-01
930         9290.0     1.3513e+00    1.2000e-01
931         9300.0     1.3511e+00    1.2000e-01
932         9310.0     1.3524e+00    1.2000e-01
933         9320.0     1.3519e+00    1.2000e-01
934         9330.0     1.3524e+00    1.2000e-01
935         9340.0     1.3523e+00    1.2000e-01
936         9350.0     1.3518e+00    1.2000e-01
937         9360.0     1.3514e+00    1.2000e-01
938         9370.0     1.3515e+00    1.2000e-01
939         9380.0     1.3515e+00    1.2000e-01
940         9390.0     1.3505e+00    1.2000e-01
941         9400.0     1.3509e+00    1.2000e-01
942         9410.0     1.3511e+00    1.2000e-01
943         9420.0     1.3517e+00    1.2000e-01
944         9430.0     1.3511e+00    1.2000e-01
945         9440.0     1.3504e+00    1.2000e-01
946         9450.0     1.3514e+00    1.2000e-01
947         9460.0     1.3512e+00    1.2000e-01
948         9470.0     1.3519e+00    1.2000e-01
949         9480.0     1.3515e+00    1.2000e-01
950         9490.0     1.3503e+00    1.2000e-01
951         9500.0     1.3510e+00    1.2000e-01
952         9510.0     1.3511e+00    1.2000e-01
953         9520.0     1.3514e+00    1.2000e-01
954         9530.0     1.3506e+00    1.2000e-01
955         9540.0     1.3504e+00    1.2000e-01
956         9550.0     1.3494e+00    1.2000e-01
957         9560.0     1.3506e+00    1.2000e-01
958         9570.0     1.3500e+00    1.2000e-01
959         9580.0     1.3503e+00    1.2000e-01
960         9590.0     1.3503e+00    1.2000e-01
961         9600.0     1.3499e+00    1.2000e-01
962         9610.0     1.3499e+00    1.2000e-01
963         9620.0     1.3511e+00    1.2000e-01
964         9630.0     1.3507e+00    1.2000e-01
965         9640.0     1.3504e+00    1.2000e-01
966         9650.0     1.3497e+00    1.2000e-01
967         9660.0     1.3499e+00    1.2000e-01
968         9670.0     1.3503e+00    1.2000e-01
969         9680.0     1.3500e+00    1.2000e-01
970         9690.0     1.3490e+00    1.2000e-01
971         9700.0     1.3489e+00    1.2000e-01
972         9710.0     1.3485e+00    1.2000e-01
973         9720.0     1.3485e+00    1.2000e-01
974         9730.0     1.3489e+00    1.2000e-01
975         9740.0     1.3488e+00    1.2000e-01
976         9750.0     1.3485e+00    1.2000e-01
977         9760.0     1.3493e+00    1.2000e-01
978         9770.0     1.3490e+00    1.2000e-01
979         9780.0     1.3490e+00    1.2000e-01
980         9790.0     1.3488e+00    1.2000e-01
981         9800.0     1.3485e+00    1.2000e-01
982         9810.0     1.3488e+00    1.2000e-01
983         9820.0     1.3487e+00    1.2000e-01
984         9830.0     1.3478e+00    1.2000e-01
985         9840.0     1.3481e+00    1.2000e-01
986         9850.0     1.3478e+00    1.2000e-01
987         9860.0     1.3469e+00    1.2000e-01
988         9870.0     1.3469e+00    1.2000e-01
989         9880.0     1.3474e+00    1.2000e-01
990         9890.0     1.3466e+00    1.2000e-01
991         9900.0     1.3463e+00    1.2000e-01
992         9910.0     1.3453e+00    1.2000e-01
993         9920.0     1.3444e+00    1.2000e-01
994         9930.0     1.3446e+00    1.2000e-01
995         9940.0     1.3446e+00    1.2000e-01
996         9950.0     1.3453e+00    1.2000e-01
997         9960.0     1.3446e+00    1.2000e-01
998         9970.0     1.3459e+00    1.2000e-01
999         9980.0     1.3449e+00    1.2000e-01
1000        9990.0     1.3473e+00    1.2000e-01
1001       10000.0     1.3475e+00    1.2000e-01
1002       10010.0     1.3464e+00    1.2000e-01
1003       10020.0     1.3460e+00    1.2000e-01
1004       10030.0     1.3466e+00    1.2000e-01
1005       10040.0     1.3461e+00    1.2000e-01
1006       10050.0     1.3473e+00    1.2000e-01
1007       10060.0     1.3480e+00    1.2000e-01
1008       10070.0     1.3476e+00    1.2000e-01
1009       10080.0     1.3479e+00    1.2000e-01
1010       10090.0     1.3471e+00    1.2000e-01
1011       10100.0     1.3490e+00    1.2000e-01
1012       10110.0     1.3477e+00    1.2000e-01
1013       10120.0     1.3472e+00    1.2000e-01
1014       10130.0     1.3465e+00    1.2000e-01
1015       10140.0     1.3474e+00    1.2000e-01
1016       10150.0     1.3472e+00    1.2000e-01
1017       10160.0     1.3476e+00    1.2000e-01
1018       10170.0     1.3466e+00    1.2000e-01
1019       10180.0     1.3473e+00    1.2000e-01
1020       10190.0     1.3470e+00    1.2000e-01
1021       10200.0     1.3484e+00    1.2000e-01
1022       10210.0     1.3477e+00    1.2000e-01
1023       10220.0     1.3474e+00    1.2000e-01
1024       10230.0     1.3476e+00    1.2000e-01
1025       10240.0     1.3485e+00    1.2000e-01
1026       10250.0     1.3477e+00    1.2000e-01
1027       10260.0     1.3488e+00    1.2000e-01
1028       10270.0     1.3481e+00    1.2000e-01
1029       10280.0     1.3488e+00    1.2000e-01
1030       10290.0     1.3477e+00    1.2000e-01
1031       10300.0     1.3477e+00    1.2000e-01
1032       10310.0     1.3480e+00    1.2000e-01
1033       10320.0     1.3472e+00    1.2000e-01
1034       10330.0     1.3490e+00    1.2000e-01
1035       10340.0     1.3472e+00    1.2000e-01
1036       10350.0     1.3455e+00    1.2000e-01
1037       10360.0     1.3425e+00    1.2000e-01
1038       10370.0     1.3432e+00    1.2000e-01
1039       10380.0     1.3450e+00    1.2000e-01
1040       10390.0     1.3446e+00    1.2000e-01
1041       10400.0     1.3452e+00    1.2000e-01
1042       10410.0     1.3458e+00    1.2000e-01
1043       10420.0     1.3451e+00    1.2000e-01
1044       10430.0     1.3454e+00    1.2000e-01
1045       10440.0     1.3464e+00    1.2000e-01
1046       10450.0     1.3457e+00    1.2000e-01
1047       10460.0     1.3463e+00    1.2000e-01
1048       10470.0     1.3456e+00    1.2000e-01
1049       10480.0     1.3454e+00    1.2000e-01
1050       10490.0     1.3452e+00    1.2000e-01
1051       10500.0     1.3462e+00    1.2000e-01
1052       10510.0     1.3454e+00    1.2000e-01
1053       10520.0     1.3463e+00    1.2000e-01
1054       10530.0     1.3486e+00    1.2000e-01
1055       10540.0     1.3473e+00    1.2000e-01
1056       10550.0     1.3453e+00    1.2000e-01
1057       10560.0     1.3433e+00    1.2000e-01
1058       10570.0     1.3416e+00    1.2000e-01
1059       10580.0     1.3426e+00    1.2000e-01
1060       10590.0     1.3421e+00    1.2000e-01
1061       10600.0     1.3406e+00    1.2000e-01
1062       10610.0     1.3406e+00    1.2000e-01
1063       10620.0     1.3403e+00    1.2000e-01
1064       10630.0     1.3418e+00    1.2000e-01
1065       10640.0     1.3432e+00    1.2000e-01
1066       10650.0     1.3430e+00    1.2000e-01
1067       10660.0     1.3429e+00    1.2000e-01
1068       10670.0     1.3441e+00    1.2000e-01
1069       10680.0     1.3377e+00    1.2000e-01
1070       10690.0     1.3394e+00    1.2000e-01
1071       10700.0     1.3407e+00    1.2000e-01
1072       10710.0     1.3404e+00    1.2000e-01
1073       10720.0     1.3399e+00    1.2000e-01
1074       10730.0     1.3420e+00    1.2000e-01
1075       10740.0     1.3412e+00    1.2000e-01
1076       10750.0     1.3392e+00    1.2000e-01
1077       10760.0     1.3407e+00    1.2000e-01
1078       10770.0     1.3395e+00    1.2000e-01
1079       10780.0     1.3413e+00    1.2000e-01
1080       10790.0     1.3409e+00    1.2000e-01
1081       10800.0     1.3416e+00    1.2000e-01
1082       10810.0     1.3409e+00    1.2000e-01
1083       10820.0     1.3411e+00    1.2000e-01
1084       10830.0     1.3419e+00    1.2000e-01
1085       10840.0     1.3413e+00    1.2000e-01
1086       10850.0     1.3408e+00    1.2000e-01
1087       10860.0     1.3416e+00    1.2000e-01
1088       10870.0     1.3289e+00    1.2000e-01
1089       10880.0     1.3342e+00    1.2000e-01
1090       10890.0     1.3387e+00    1.2000e-01
1091       10900.0     1.3375e+00    1.2000e-01
1092       10910.0     1.3410e+00    1.2000e-01
1093       10920.0     1.3426e+00    1.2000e-01
1094       10930.0     1.3423e+00    1.2000e-01
1095       10940.0     1.3410e+00    1.2000e-01
1096       10950.0     1.3406e+00    1.2000e-01
1097       10960.0     1.3397e+00    1.2000e-01
1098       10970.0     1.3391e+00    1.2000e-01
1099       10980.0     1.3386e+00    1.2000e-01
1100       10990.0     1.3378e+00    1.2000e-01
1101       11000.0     1.3391e+00    1.2000e-01
1102       11010.0     1.3386e+00    1.2000e-01
1103       11020.0     1.3396e+00    1.2000e-01
1104       11030.0     1.3391e+00    1.2000e-01
1105       11040.0     1.3388e+00    1.2000e-01
1106       11050.0     1.3398e+00    1.2000e-01
1107       11060.0     1.3404e+00    1.2000e-01
1108       11070.0     1.3362e+00    1.2000e-01
1109       11080.0     1.3402e+00    1.2000e-01
1110       11090.0     1.3397e+00    1.2000e-01
1111       11100.0     1.3400e+00    1.2000e-01
1112       11110.0     1.3392e+00    1.2000e-01
1113       11120.0     1.3413e+00    1.2000e-01
1114       11130.0     1.3419e+00    1.2000e-01
1115       11140.0     1.3422e+00    1.2000e-01
1116       11150.0     1.3439e+00    1.2000e-01
1117       11160.0     1.3436e+00    1.2000e-01
1118       11170.0     1.3312e+00    1.2000e-01
1119       11180.0     1.3395e+00    1.2000e-01
1120       11190.0     1.3418e+00    1.2000e-01
1121       11200.0     1.3414e+00    1.2000e-01
1122       11210.0     1.3418e+00    1.2000e-01
1123       11220.0     1.3426e+00    1.2000e-01
1124       11230.0     1.3442e+00    1.2000e-01
1125       11240.0     1.3442e+00    1.2000e-01
1126       11250.0     1.3453e+00    1.2000e-01
1127       11260.0     1.3445e+00    1.2000e-01
1128       11270.0     1.3459e+00    1.2000e-01
1129       11280.0     1.3442e+00    1.2000e-01
1130       11290.0     1.3443e+00    1.2000e-01
1131       11300.0     1.3461e+00    1.2000e-01
1132       11310.0     1.3458e+00    1.2000e-01
1133       11320.0     1.3442e+00    1.2000e-01
1134       11330.0     1.3450e+00    1.2000e-01
1135       11340.0     1.3444e+00    1.2000e-01
1136       11350.0     1.3444e+00    1.2000e-01
1137       11360.0     1.3440e+00    1.2000e-01
1138       11370.0     1.3450e+00    1.2000e-01
1139       11380.0     1.3448e+00    1.2000e-01
1140       11390.0     1.3454e+00    1.2000e-01
1141       11400.0     1.3439e+00    1.2000e-01
1142       11410.0     1.3442e+00    1.2000e-01
1143       11420.0     1.3441e+00    1.2000e-01
1144       11430.0     1.3442e+00    1.2000e-01
1145       11440.0     1.3446e+00    1.2000e-01
1146       11450.0     1.3434e+00    1.2000e-01
1147       11460.0     1.3433e+00    1.2000e-01
1148       11470.0     1.3434e+00    1.2000e-01
1149       11480.0     1.3435e+00    1.2000e-01
1150       11490.0     1.3439e+00    1.2000e-01
1151       11500.0     1.3430e+00    1.2000e-01
1152       11510.0     1.3433e+00    1.2000e-01
1153       11520.0     1.3437e+00    1.2000e-01
1154       11530.0     1.3444e+00    1.2000e-01
1155       11540.0     1.3459e+00    1.2000e-01
1156       11550.0     1.3452e+00    1.2000e-01
1157       11560.0     1.3455e+00    1.2000e-01
1158       11570.0     1.3470e+00    1.2000e-01
1159       11580.0     1.3446e+00    1.2000e-01
1160       11590.0     1.3459e+00    1.2000e-01
1161       11600.0     1.3461e+00    1.2000e-01
1162       11610.0     1.3452e+00    1.2000e-01
1163       11620.0     1.3459e+00    1.2000e-01
1164       11630.0     1.3466e+00    1.2000e-01
1165       11640.0     1.3458e+00    1.2000e-01
1166       11650.0     1.3455e+00    1.2000e-01
1167       11660.0     1.3466e+00    1.2000e-01
1168       11670.0     1.3453e+00    1.2000e-01
1169       11680.0     1.3449e+00    1.2000e-01
1170       11690.0     1.3460e+00    1.2000e-01
1171       11700.0     1.3465e+00    1.2000e-01
1172       11710.0     1.3465e+00    1.2000e-01
1173       11720.0     1.3470e+00    1.2000e-01
1174       11730.0     1.3452e+00    1.2000e-01
1175       11740.0     1.3469e+00    1.2000e-01
1176       11750.0     1.3468e+00    1.2000e-01
1177       11760.0     1.3476e+00    1.2000e-01
1178       11770.0     1.3463e+00    1.2000e-01
1179       11780.0     1.3392e+00    1.2000e-01
1180       11790.0     1.3437e+00    1.2000e-01
1181       11800.0     1.3441e+00    1.2000e-01
1182       11810.0     1.3441e+00    1.2000e-01
1183       11820.0     1.3448e+00    1.2000e-01
1184       11830.0     1.3453e+00    1.2000e-01
1185       11840.0     1.3415e+00    1.2000e-01
1186       11850.0     1.3439e+00    1.2000e-01
1187       11860.0     1.3451e+00    1.2000e-01
1188       11870.0     1.3454e+00    1.2000e-01
1189       11880.0     1.3444e+00    1.2000e-01
1190       11890.0     1.3454e+00    1.2000e-01
1191       11900.0     1.3442e+00    1.2000e-01
1192       11910.0     1.3442e+00    1.2000e-01
1193       11920.0     1.3417e+00    1.2000e-01
1194       11930.0     1.3400e+00    1.2000e-01
1195       11940.0     1.3401e+00    1.2000e-01
1196       11950.0     1.3402e+00    1.2000e-01
1197       11960.0     1.3394e+00    1.2000e-01
1198       11970.0     1.3393e+00    1.2000e-01
1199       11980.0     1.3391e+00    1.2000e-01
1200       11990.0     1.3384e+00    1.2000e-01
1201       12000.0     1.3392e+00    1.2000e-01
1202       12010.0     1.3391e+00    1.2000e-01
